index,tiras,negatividade,neutralidade,positividade,sentimento_dominante,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,p_toxicity,Creator Name,Game Environment,Video Name,toxicidade,class_detoxify,class_perspective,classificacao_ia,texto_exibicao
11,"Meu Deus do céu. Meu Deus do céu. Porra, Zin. Aí, levanta. Tá muito preguiçosa, porquinha, cabrinha. Ah, o cara não vem aqui para eu dar o ataque final nele. Ele tá roubando. Isso, voltou, pessoal. Agora vai ser o grande momento. Acho que dá para terminar. Dá para terminar a luta. Não. Vai, vai, vai. Isso. Ele tá com um pouquinho de vida. Ah, não morreu. Ele ficou com um de vida. Um de vida só. Na próxima eu consigo. Ele tá repetindo o ataque dele, ó. Ô, fazendeiro, vem aqui para o meio para nós conversar, meu querido. Vai ser o último ataque em você. Aí você vai poder descansar, tá bom? Aí, ó. Toma. Ah, que mentira. Ele foi embora. Ele foi embora. Peraí. Ele falou, espera aí, me dá um segundo. O quê? Ele me deu uma bola de futebol. Ele falou assim, você só pode esperar porque vai vir próximo. Eu acho que ele não tinha nada preparado, né, para ser tipo a continuação da batalha ou algo assim. Ele falou assim, fica com você aí por enquanto. Estou de volta, ele falou.",0.9055001735687256,0.0659184828400611,0.0285813435912132,NEG,0.9653468132019044,0.0115734348073601,0.799731969833374,0.0015775655629113,0.5020158290863037,0.0103163737803697,0.0257557015866041,0.5566829,Tex HS,Roblox,PORCO enfrenta o FINAL BOSS Goat Simulator 3  Parte 14 [ai8DSxVOOQc],,T,T,T,"🎬 Canal: Tex HS | 🎥 Vídeo: PORCO enfrenta o FINAL BOSS Goat Simulator 3  Parte 14 [ai8DSxVOOQc]
⏱️ Segmento/Index: 11
──────────────────────────────────────────────────
Fala transcrita:
""Meu Deus do céu. Meu Deus do céu. Porra, Zin. Aí, levanta. Tá muito preguiçosa, porquinha, cabrinha. Ah, o cara não vem aqui para eu dar o ataque final nele. Ele tá roubando. Isso, voltou, pessoal. Agora vai ser o grande momento. Acho que dá para terminar. Dá para terminar a luta. Não. Vai, vai, vai. Isso. Ele tá com um pouquinho de vida. Ah, não morreu. Ele ficou com um de vida. Um de vida só. Na próxima eu consigo. Ele tá repetindo o ataque dele, ó. Ô, fazendeiro, vem aqui para o meio para nós conversar, meu querido. Vai ser o último ataque em você. Aí você vai poder descansar, tá bom? Aí, ó. Toma. Ah, que mentira. Ele foi embora. Ele foi embora. Peraí. Ele falou, espera aí, me dá um segundo. O quê? Ele me deu uma bola de futebol. Ele falou assim, você só pode esperar porque vai vir próximo. Eu acho que ele não tinha nada preparado, né, para ser tipo a continuação da batalha ou algo assim. Ele falou assim, fica com você aí por enquanto. Estou de volta, ele falou."""
12,"Dois negocinhos aqui e os barquinhos. Faz o barquinho e... Foi! Beleza, pura. Ai, carai. Deixa eu ver. Vai morrer. Nossa, muito ferro. Muita pepita de ferro. Vou morrer! Vai correr. Cadê você? Ai, eu tô pegando os baús aqui enquanto você... Morri. Aaaaah! Não morreu. Vem, vem, vem, vem. Como é que tu morreu? Ele tá ali, ó. Fazer uma espada pra mim. Pronto. Que ira de chato. Enjoada, né? Eu tô batendo nele com um... Com um machado. Vou fazer uma espadinha pra mim, porque... Agora, Caen, a gente tem que ir pro Nether pra fazer um negócio lá. Hummm... Ah, eu fiz um mapa, mano. Meu Deus. Por que que eu fiz um mapa, cara? O que que eu fiz um mapa, cara? Tem craft tape? Tem, tem craft tape aqui. Tá, gente. Aonde tava a... A lava? Ah, eita, ali em cima. A gente precisa de... Basalto, netherrack, gold... Aqueles de bloquinho... Ah, precisa de um monte de coisa. Vambora pra lá. Mais fácil. Tá, vamos... A gente precisa primeiro achar o nether, né, mano? É. Achar o nether. Primeiro achar a lava. Sai daqui, querido chato. Toma essa espada, arra de madeira na fuça.",0.3474712669849396,0.3942776918411255,0.2582511007785797,NEU,0.8104972243309021,0.0065417066216468,0.03552757948637,0.0020829618442803,0.0473554171621799,0.1907383650541305,0.0094716688618063,0.43230394,Kass e KR,Minecraft,Posso CRIAR ESTRUTURAS no Minecraft [aV9uPovI15w],,T,T,T,"🎬 Canal: Kass e KR | 🎥 Vídeo: Posso CRIAR ESTRUTURAS no Minecraft [aV9uPovI15w]
⏱️ Segmento/Index: 12
──────────────────────────────────────────────────
Fala transcrita:
""Dois negocinhos aqui e os barquinhos. Faz o barquinho e... Foi! Beleza, pura. Ai, carai. Deixa eu ver. Vai morrer. Nossa, muito ferro. Muita pepita de ferro. Vou morrer! Vai correr. Cadê você? Ai, eu tô pegando os baús aqui enquanto você... Morri. Aaaaah! Não morreu. Vem, vem, vem, vem. Como é que tu morreu? Ele tá ali, ó. Fazer uma espada pra mim. Pronto. Que ira de chato. Enjoada, né? Eu tô batendo nele com um... Com um machado. Vou fazer uma espadinha pra mim, porque... Agora, Caen, a gente tem que ir pro Nether pra fazer um negócio lá. Hummm... Ah, eu fiz um mapa, mano. Meu Deus. Por que que eu fiz um mapa, cara? O que que eu fiz um mapa, cara? Tem craft tape? Tem, tem craft tape aqui. Tá, gente. Aonde tava a... A lava? Ah, eita, ali em cima. A gente precisa de... Basalto, netherrack, gold... Aqueles de bloquinho... Ah, precisa de um monte de coisa. Vambora pra lá. Mais fácil. Tá, vamos... A gente precisa primeiro achar o nether, né, mano? É. Achar o nether. Primeiro achar a lava. Sai daqui, querido chato. Toma essa espada, arra de madeira na fuça."""
16,"Não é possível, não é possível Balança, balança, balança aí Cachorrinho, você tá enorme Vamos vir aqui embaixo e... Vocês estão vendo isso, galera? A minha família real Eles estão presos aqui Alguém prendeu a minha família e tá se disfarçando deles Galera, aqueles dois que estão lá construindo não são a minha família Ele vai se ver comigo, não sei quem é Só que eu vou vir aqui embaixo Aí nós vamos pegar essa posição E vamos pegar também a outra posição aqui em cima Vai ser essa aqui Vai virar tudo ar Huuum... Cachorrinho, foi você que fez isso, é Minha casa tava ali intacta É intacta não, né? Tinha estourado com umas TNTs ali Mas foi você que destruiu a minha casa toda Você que sumiu com a minha casa Ô, ôi tio, tudo bem? Foi difícil construir? Não, foi fácil? Ah, é? Então depois a gente compara as construções Qual construção a gente vai ver primeiro? Essa aqui primeiro? Essa aqui... Nossa, mas essa aqui tá muito feia Isso aqui parece uma mansão mal assombrada Ô tio, que casa horrorosa é essa?",0.1703917831182479,0.682662308216095,0.1469459384679794,NEU,0.2177662849426269,0.0025303193833678,0.041064865887165,0.00248738611117,0.0389448888599872,0.0040179416537284,0.003204129403457,0.25084448,Athos,Minecraft,Trolei FAMÍLIA ATHOS na BATALHA DE CONSTRUÇÃO do MINECRAFT [njnO53X3aRA],,GZ,GZ,GZ,"🎬 Canal: Athos | 🎥 Vídeo: Trolei FAMÍLIA ATHOS na BATALHA DE CONSTRUÇÃO do MINECRAFT [njnO53X3aRA]
⏱️ Segmento/Index: 16
──────────────────────────────────────────────────
Fala transcrita:
""Não é possível, não é possível Balança, balança, balança aí Cachorrinho, você tá enorme Vamos vir aqui embaixo e... Vocês estão vendo isso, galera? A minha família real Eles estão presos aqui Alguém prendeu a minha família e tá se disfarçando deles Galera, aqueles dois que estão lá construindo não são a minha família Ele vai se ver comigo, não sei quem é Só que eu vou vir aqui embaixo Aí nós vamos pegar essa posição E vamos pegar também a outra posição aqui em cima Vai ser essa aqui Vai virar tudo ar Huuum... Cachorrinho, foi você que fez isso, é Minha casa tava ali intacta É intacta não, né? Tinha estourado com umas TNTs ali Mas foi você que destruiu a minha casa toda Você que sumiu com a minha casa Ô, ôi tio, tudo bem? Foi difícil construir? Não, foi fácil? Ah, é? Então depois a gente compara as construções Qual construção a gente vai ver primeiro? Essa aqui primeiro? Essa aqui... Nossa, mas essa aqui tá muito feia Isso aqui parece uma mansão mal assombrada Ô tio, que casa horrorosa é essa?"""
10,"Eu não quero treta com ninguém não Ih, mãe, já era com ninguém Mas como que eu vou brigar desse jeito? A minha avó tá embaixo Mãe, só vai! Vai dar ruim! A guarda da torre tá sozinha Talvez a gente possa bater nele e pegar a chave Nossa, que horror! Nossa, acho que a mãe falou assim Vamos conversar com ele, né, tadinho? Não, vamos bater nele Ô, louco Toma! Toma! Nossa! Já era, já Nossa, Júlia, você caiu também Fui no knockout ali, galera Peguei a chave dele Gente do céu Nossa, o menino ainda tá batendo até agora Olha o dinheiro Ih, a polícia! Ih! Vai dar ruim, vai dar ruim Mata, mata, mata Aí, pronto, cheguei aqui no topo da torre Quebra a torre Olha um ratinho aqui Quebra! Quebra a torre! Quebra! Rápido, vá para o topo da torre A gente já tá no topo do tapão Sim, a gente é muito esperta Alguém consegue me escutar aqui?",0.6970391273498535,0.2616049349308014,0.0413559004664421,NEG,0.9432652592658995,0.0103881917893886,0.0862144529819488,0.0031786195468157,0.0615508742630481,0.0673477500677108,0.0462489016354084,0.4269174,Julia MineGirl,Roblox,Roblox - VIDA NA PRISÃO The Escape Story [8y3gVOiyV-A],,T,T,T,"🎬 Canal: Julia MineGirl | 🎥 Vídeo: Roblox - VIDA NA PRISÃO The Escape Story [8y3gVOiyV-A]
⏱️ Segmento/Index: 10
──────────────────────────────────────────────────
Fala transcrita:
""Eu não quero treta com ninguém não Ih, mãe, já era com ninguém Mas como que eu vou brigar desse jeito? A minha avó tá embaixo Mãe, só vai! Vai dar ruim! A guarda da torre tá sozinha Talvez a gente possa bater nele e pegar a chave Nossa, que horror! Nossa, acho que a mãe falou assim Vamos conversar com ele, né, tadinho? Não, vamos bater nele Ô, louco Toma! Toma! Nossa! Já era, já Nossa, Júlia, você caiu também Fui no knockout ali, galera Peguei a chave dele Gente do céu Nossa, o menino ainda tá batendo até agora Olha o dinheiro Ih, a polícia! Ih! Vai dar ruim, vai dar ruim Mata, mata, mata Aí, pronto, cheguei aqui no topo da torre Quebra a torre Olha um ratinho aqui Quebra! Quebra a torre! Quebra! Rápido, vá para o topo da torre A gente já tá no topo do tapão Sim, a gente é muito esperta Alguém consegue me escutar aqui?"""
11,"Vem cá! Oi! Agora eu só vou dar pra você o pet sim, tá bom? Ah não! Ô Loxy! Loxy, você é muito bonito! Você sabia? Tá? E tá muito lindo seu cabelinho! É porque eu passei gel! Você tá cheiroso! Faz o perfume, né? Obrigado! Seu terninho tá tão lindo! Tá nem amassado! Obrigado, obrigado! Ai, você tá lindo Loxy! Eu vou te dar um bichinho, tá bom? Tá bom, tá bom, tá bom! Eu vou juntar um pouquinho de dinheiro e depois eu vou comprar o bichinho! Quando eu juntar, eu volto! Tote! Agora, vamos pegar o ovo de vocês! E eu vou dar esse ovo pra uma de vocês, tá bom? Tá bom!",0.0299024488776922,0.1243021786212921,0.8457953929901123,POS,0.401993840932846,0.0067086881026625,0.0451194904744625,0.0032837239559739,0.0319905951619148,0.006057929713279,0.0264766756445169,0.33587718,Lokis,Roblox,LOKIS GANHOU UM PET NEON  Roblox - Pet Simulator X [DmaZm-4KFZE],,GZ,GZ,GZ,"🎬 Canal: Lokis | 🎥 Vídeo: LOKIS GANHOU UM PET NEON  Roblox - Pet Simulator X [DmaZm-4KFZE]
⏱️ Segmento/Index: 11
──────────────────────────────────────────────────
Fala transcrita:
""Vem cá! Oi! Agora eu só vou dar pra você o pet sim, tá bom? Ah não! Ô Loxy! Loxy, você é muito bonito! Você sabia? Tá? E tá muito lindo seu cabelinho! É porque eu passei gel! Você tá cheiroso! Faz o perfume, né? Obrigado! Seu terninho tá tão lindo! Tá nem amassado! Obrigado, obrigado! Ai, você tá lindo Loxy! Eu vou te dar um bichinho, tá bom? Tá bom, tá bom, tá bom! Eu vou juntar um pouquinho de dinheiro e depois eu vou comprar o bichinho! Quando eu juntar, eu volto! Tote! Agora, vamos pegar o ovo de vocês! E eu vou dar esse ovo pra uma de vocês, tá bom? Tá bom!"""
18,"Só porque você está fufando, você está achando bamba, né? Sei não, mano. Sei não. Não sei de nada não. Oh! Garotinho! Flopa não. Agora sim, vei. Agora eu não estou flopando. Antes eu estava só falando um monte de coisa e só parando de esperar o Gabriel chegar. É, né? Você está ligeiro pra caraca, né, mano? Ai, ai, ai! Que engraçado, né? Que piada! Oh, meu Deus! Aí, aí! Oh, meu Deus! Tá, gente. Eu vou te dizer uma coisa, olha. Calma, sai pra lá, porco. Sai pra lá. Oh! Garotinho! Gabriel! Você flopa muito, cara. Ah, não. Agora eu não flopou, não. O cara está formando ferro, mano. Meu Deus! DALLE! O que eu faço aqui, mano?",0.9110032320022584,0.067056193947792,0.0219405684620142,NEG,0.8545427918434143,0.0062650172039866,0.0759023502469062,0.0048741986975073,0.0831064581871032,0.0087305810302495,0.0222139656543731,0.4838166,Geleia,Minecraft,zerando minecraft mas ele me PERSEGUE SPEEDRUNNER VS CAÇADOR [IffrpIilghM],,T,T,T,"🎬 Canal: Geleia | 🎥 Vídeo: zerando minecraft mas ele me PERSEGUE SPEEDRUNNER VS CAÇADOR [IffrpIilghM]
⏱️ Segmento/Index: 18
──────────────────────────────────────────────────
Fala transcrita:
""Só porque você está fufando, você está achando bamba, né? Sei não, mano. Sei não. Não sei de nada não. Oh! Garotinho! Flopa não. Agora sim, vei. Agora eu não estou flopando. Antes eu estava só falando um monte de coisa e só parando de esperar o Gabriel chegar. É, né? Você está ligeiro pra caraca, né, mano? Ai, ai, ai! Que engraçado, né? Que piada! Oh, meu Deus! Aí, aí! Oh, meu Deus! Tá, gente. Eu vou te dizer uma coisa, olha. Calma, sai pra lá, porco. Sai pra lá. Oh! Garotinho! Gabriel! Você flopa muito, cara. Ah, não. Agora eu não flopou, não. O cara está formando ferro, mano. Meu Deus! DALLE! O que eu faço aqui, mano?"""
9,"Eu acho que não, hein Nossa, eu vi a gente na televisão na câmera dele, mas eu acho que ele não viu mesmo Cuidado, vamos ficar atento, vamos ficar atento Agora eu tô aqui na minha câmera Eu tô vendo a câmera dele, aparentemente nada demais O meu medo é ele procurar uma pessoa e a pessoa vir se esconder onde eu tô Aí vai me denunciar sem querer Beto, eu já saí, eu tô indo pelas sombras como deve seguir um ninja e... DEU ESCONDEREJO INSANO, BETO! Eu vou aí e me fala qual é Caraca, mas eu não vou ficar escondido como um rato nesse lugar Quer saber? E aí, deixa esse Lucky Block pra mim Eu vou aproveitar agora AH NÃO! Beto, pode ficar tranquilo que eu usei uma granada de fumaça, ninguém vai te ver agora, vem pra cá Olha, onde você tá, onde você tá? Vamos pegar esse trampolim aqui, vamos pro topo, o tempo já tá acabando Ô Robin, olha o que a gente pode fazer O quê?",0.2151465415954589,0.6854347586631775,0.0994187146425247,NEU,0.2472065985202789,0.0044121909886598,0.0507856309413909,0.0044333860278129,0.0370131023228168,0.0086609683930873,0.0031448551453649,0.2854937,Robin Hood Gamer,Minecraft,DESAFIO ROLETA DO ESCONDE-ESCONDE NO ROBLOX Hide  Seek [TJ3GysGxQYI],,GZ,GZ,GZ,"🎬 Canal: Robin Hood Gamer | 🎥 Vídeo: DESAFIO ROLETA DO ESCONDE-ESCONDE NO ROBLOX Hide  Seek [TJ3GysGxQYI]
⏱️ Segmento/Index: 9
──────────────────────────────────────────────────
Fala transcrita:
""Eu acho que não, hein Nossa, eu vi a gente na televisão na câmera dele, mas eu acho que ele não viu mesmo Cuidado, vamos ficar atento, vamos ficar atento Agora eu tô aqui na minha câmera Eu tô vendo a câmera dele, aparentemente nada demais O meu medo é ele procurar uma pessoa e a pessoa vir se esconder onde eu tô Aí vai me denunciar sem querer Beto, eu já saí, eu tô indo pelas sombras como deve seguir um ninja e... DEU ESCONDEREJO INSANO, BETO! Eu vou aí e me fala qual é Caraca, mas eu não vou ficar escondido como um rato nesse lugar Quer saber? E aí, deixa esse Lucky Block pra mim Eu vou aproveitar agora AH NÃO! Beto, pode ficar tranquilo que eu usei uma granada de fumaça, ninguém vai te ver agora, vem pra cá Olha, onde você tá, onde você tá? Vamos pegar esse trampolim aqui, vamos pro topo, o tempo já tá acabando Ô Robin, olha o que a gente pode fazer O quê?"""
4,"E começou. Começou o jogo da vida real. Começou o super desafio. Graças a Pig que estava disfarçada até agora pouco. Olha lá, gente. Vocês estão vendo a mesma coisa que eu. Está tudo meio estranho, né? Espera. Meus olhos estão estranhos demais. Eu não estou enxergando direito. Não estou enxergando direito. Ah! Começou. Elas estão jogando a Pig. Chegou. Chegou a Pig da vida real. E lá vão elas. Temos que fugir. Vamos! Fode! Lembrando que uma delas é a traidora. Só está disfarçando. Vai, Pig! Corre atrás delas! A gente tem que dar um jeito.",0.924063801765442,0.0665811523795127,0.0093549499288201,NEG,0.8982381224632263,0.0015637879259884,0.3467887938022613,0.0025783716700971,0.6871585845947266,0.0036131986416876,0.0029935901984572,0.52272606,Papile,Roblox,DESAFIO DA PIGGY DO ROBLOX NA VIDA REAL [iv_lRnhSmrU],,T,T,T,"🎬 Canal: Papile | 🎥 Vídeo: DESAFIO DA PIGGY DO ROBLOX NA VIDA REAL [iv_lRnhSmrU]
⏱️ Segmento/Index: 4
──────────────────────────────────────────────────
Fala transcrita:
""E começou. Começou o jogo da vida real. Começou o super desafio. Graças a Pig que estava disfarçada até agora pouco. Olha lá, gente. Vocês estão vendo a mesma coisa que eu. Está tudo meio estranho, né? Espera. Meus olhos estão estranhos demais. Eu não estou enxergando direito. Não estou enxergando direito. Ah! Começou. Elas estão jogando a Pig. Chegou. Chegou a Pig da vida real. E lá vão elas. Temos que fugir. Vamos! Fode! Lembrando que uma delas é a traidora. Só está disfarçando. Vai, Pig! Corre atrás delas! A gente tem que dar um jeito."""
3,"Eu caí? Mas daí eu tenho que voltar no começo? Meu Deus! Quem é esse? Um labirinto? Eu não respawni gente? Abre a porta! Abre essa porta também! Como é que eu faço? Ah tá! Beleza se cair! Ju, cadê você? Como é que você foi aí? Meus Deus! As portas ficam fechando! Ai é um labirinto com porta que abre e fecha! Nossa, maravilha hein! Que louco! Não vai terminar nunca! Não, é pra cá, é pra cá, é pra cá! Mas se você pular você consegue ver por cima! Ah, sério? Ai meu Deus! Abre! Ah, é sério que eu fui pra uma sem saída? Por isso você tem que pular pra você ver? Ah, entendi! Tá! Vou pular antes! Essa aqui tem que ir com calma gente! Ah, é por essa daqui eu acho! Essa aqui você vai com calma porque daí você não cai, entendeu? Olha só, você não cai! Ah, pra cá, eu tenho que vir pra cá gente! Calma! E foi! Ok!",0.1820504367351532,0.3585053384304046,0.4594442248344421,POS,0.2408249378204345,0.0029346558731049,0.0672747418284416,0.0017172725638374,0.0249843671917915,0.0033477367833256,0.0036332756280899,0.2524482,Julia MineGirl,Roblox,PARKOUR DIVERTIDO NO MINECRAFT [S7v6w-jXptA],,GZ,GZ,GZ,"🎬 Canal: Julia MineGirl | 🎥 Vídeo: PARKOUR DIVERTIDO NO MINECRAFT [S7v6w-jXptA]
⏱️ Segmento/Index: 3
──────────────────────────────────────────────────
Fala transcrita:
""Eu caí? Mas daí eu tenho que voltar no começo? Meu Deus! Quem é esse? Um labirinto? Eu não respawni gente? Abre a porta! Abre essa porta também! Como é que eu faço? Ah tá! Beleza se cair! Ju, cadê você? Como é que você foi aí? Meus Deus! As portas ficam fechando! Ai é um labirinto com porta que abre e fecha! Nossa, maravilha hein! Que louco! Não vai terminar nunca! Não, é pra cá, é pra cá, é pra cá! Mas se você pular você consegue ver por cima! Ah, sério? Ai meu Deus! Abre! Ah, é sério que eu fui pra uma sem saída? Por isso você tem que pular pra você ver? Ah, entendi! Tá! Vou pular antes! Essa aqui tem que ir com calma gente! Ah, é por essa daqui eu acho! Essa aqui você vai com calma porque daí você não cai, entendeu? Olha só, você não cai! Ah, pra cá, eu tenho que vir pra cá gente! Calma! E foi! Ok!"""
67,"Eu tô precisando se você puder dar um pouquinho de açúcar também, que é açúcar eu tô aceitando. Ah, tá, pera aí, eu vou fazer aqui. Quer me dar aí que eu faço pra gente, mano? Nossa, eu quase fiz papel, velho. Eu consegui fazer... Que é isso? Só fiz um? Acho que tem que fazer um por vez, hein? Não sei se dá pra fazer a linha de produção do biscoitinho, velho. Calma aí, deixa eu ver aqui, ó. Ih, acho que a gente vai ver... Ih, viramos lobos, homem. Pera aí, ó. Eu tô fazendo aqui, ó. Linha de produção de biscoito. Entendeu? A gente vai ter que esperar ficar de dia, que senão a gente não vai conseguir usar, ó. Ó, consegui fazer 8 biscoitos de treino. O que tá acontecendo? O que você tá tomando dano? Nossa, ficou a noite, coé! A gente não vai conseguir, mano. A gente não vai conseguir alimentar agora o nosso lobo, velho. Caraca, meu farejamento. Ai, meu Deus, eu tô tentando pegar os itens aqui. Eu vou desligar a habilidade de farejar, porque eu não quero ficar farejando as coisas aqui, não. Ó, família, se a gente for tentar dar o biscoitinho pra ele, vai voar. Não vai ter como, né? Vai ter que passar essa noite lutando com os lobos, velho. Eu vou que a gente vai aumentando aqui de nível, eu tô precisando, ó. Nossa, cara, você tá perdendo sua voz já, né, velho? Cadê, velho? Vai lobo, vai lobo.",0.1308636665344238,0.7786000967025757,0.0905362069606781,NEU,0.2380082458257675,0.0016619365196675,0.0374932251870632,0.0024327754508703,0.0499835610389709,0.0021934551186859,0.010443297214806,0.25462922,AuthenticGames,Minecraft,VIDA de LOBISOMEM no MINECRAFT - O Filme [djwh6VUBSgA],,GZ,GZ,GZ,"🎬 Canal: AuthenticGames | 🎥 Vídeo: VIDA de LOBISOMEM no MINECRAFT - O Filme [djwh6VUBSgA]
⏱️ Segmento/Index: 67
──────────────────────────────────────────────────
Fala transcrita:
""Eu tô precisando se você puder dar um pouquinho de açúcar também, que é açúcar eu tô aceitando. Ah, tá, pera aí, eu vou fazer aqui. Quer me dar aí que eu faço pra gente, mano? Nossa, eu quase fiz papel, velho. Eu consegui fazer... Que é isso? Só fiz um? Acho que tem que fazer um por vez, hein? Não sei se dá pra fazer a linha de produção do biscoitinho, velho. Calma aí, deixa eu ver aqui, ó. Ih, acho que a gente vai ver... Ih, viramos lobos, homem. Pera aí, ó. Eu tô fazendo aqui, ó. Linha de produção de biscoito. Entendeu? A gente vai ter que esperar ficar de dia, que senão a gente não vai conseguir usar, ó. Ó, consegui fazer 8 biscoitos de treino. O que tá acontecendo? O que você tá tomando dano? Nossa, ficou a noite, coé! A gente não vai conseguir, mano. A gente não vai conseguir alimentar agora o nosso lobo, velho. Caraca, meu farejamento. Ai, meu Deus, eu tô tentando pegar os itens aqui. Eu vou desligar a habilidade de farejar, porque eu não quero ficar farejando as coisas aqui, não. Ó, família, se a gente for tentar dar o biscoitinho pra ele, vai voar. Não vai ter como, né? Vai ter que passar essa noite lutando com os lobos, velho. Eu vou que a gente vai aumentando aqui de nível, eu tô precisando, ó. Nossa, cara, você tá perdendo sua voz já, né, velho? Cadê, velho? Vai lobo, vai lobo."""
8,"lula, ela ta atrás de nós ela ta, ela ta louca, a menina que é atrás de nós ela esta louca, louca louca, louca, louca, louca vou subir aqui com você venha mami, olha, tem uma minguine ali parada vai, amiguinha vai, chupudin, vai, chupudin ajude a chanta viste, amiguinha, do vestido vermelho ai, mas eu sou a ta pouco mami, 500 ai, ela ta aqui ela ta louca chchch, ela ta louca só falta um, só falta um, depois vende nunca eu to tensa eu sei onde ta o outro, né mami? pronto, vem vem, me segue, me segue a louca do vestido vermelho, me segue, me segue ela ta atrás de você ta bom, vai lá, vai lá, vai lá só tem nós duas, não tem a gente mais uma amiguinha, né?",0.1137345880270004,0.7349638938903809,0.1513015180826187,NEU,0.938839077949524,0.0092985453084111,0.088742084801197,0.0101790940389037,0.147369235754013,0.0053265104070305,0.0294870156794786,0.45243698,Luluca Games,Roblox,Roblox - VIREI A MENINA DO VESTIDO VERMELHO Survive The Red Dress Girl  Luluca Games [XAmvWDP9NO8],0.1137345358729362,T,T,T,"🎬 Canal: Luluca Games | 🎥 Vídeo: Roblox - VIREI A MENINA DO VESTIDO VERMELHO Survive The Red Dress Girl  Luluca Games [XAmvWDP9NO8]
⏱️ Segmento/Index: 8
──────────────────────────────────────────────────
Fala transcrita:
""lula, ela ta atrás de nós ela ta, ela ta louca, a menina que é atrás de nós ela esta louca, louca louca, louca, louca, louca vou subir aqui com você venha mami, olha, tem uma minguine ali parada vai, amiguinha vai, chupudin, vai, chupudin ajude a chanta viste, amiguinha, do vestido vermelho ai, mas eu sou a ta pouco mami, 500 ai, ela ta aqui ela ta louca chchch, ela ta louca só falta um, só falta um, depois vende nunca eu to tensa eu sei onde ta o outro, né mami? pronto, vem vem, me segue, me segue a louca do vestido vermelho, me segue, me segue ela ta atrás de você ta bom, vai lá, vai lá, vai lá só tem nós duas, não tem a gente mais uma amiguinha, né?"""
0,"e aí e aí e aí galera acho que é bom a gente nesse momento pegar o máximo de airdrop possível pra conseguir lutar com o ultimo boss pessoal vocês acham que vocês estão tranquilos pra gente poder entrar aqui dentro da sala do presidente gente a gente precisa lutar com o presidente ou o prefeito pra ganhar uma arma nova aqui olha lá a caninha dele nossa ele jogou a mesa que isso que isso tem aqui você morreu bora é só você agora pessoal estamos chegando em acho que aqui é a casa do presidente olha lá Fico você passou você quer tentar pegar a próxima rua vai reto, vai pro circo vai atropelar o carteiro isso, vai pra ai, boa e vamos tentar pegar a rua da esquerda agora porque daí a gente entra com o caminhão mais próximo da rua do presidente a gente vai atirando ele do carro",0.1221422180533409,0.6197320222854614,0.2581257820129394,NEU,0.463841825723648,0.0006146556115709,0.0058059934526681,0.0008612419478595,0.0194406881928443,0.2195550948381424,0.0014634577091783,0.36095104,AuthenticGames,Minecraft,BATALHAMOS CONTRA O PRESIDENTE DA CIDADE  - Minecraft Zumbis 03 [mcIwUdHfeRU],0.1221422404050827,GZ,GZ,GZ,"🎬 Canal: AuthenticGames | 🎥 Vídeo: BATALHAMOS CONTRA O PRESIDENTE DA CIDADE  - Minecraft Zumbis 03 [mcIwUdHfeRU]
⏱️ Segmento/Index: 0
──────────────────────────────────────────────────
Fala transcrita:
""e aí e aí e aí galera acho que é bom a gente nesse momento pegar o máximo de airdrop possível pra conseguir lutar com o ultimo boss pessoal vocês acham que vocês estão tranquilos pra gente poder entrar aqui dentro da sala do presidente gente a gente precisa lutar com o presidente ou o prefeito pra ganhar uma arma nova aqui olha lá a caninha dele nossa ele jogou a mesa que isso que isso tem aqui você morreu bora é só você agora pessoal estamos chegando em acho que aqui é a casa do presidente olha lá Fico você passou você quer tentar pegar a próxima rua vai reto, vai pro circo vai atropelar o carteiro isso, vai pra ai, boa e vamos tentar pegar a rua da esquerda agora porque daí a gente entra com o caminhão mais próximo da rua do presidente a gente vai atirando ele do carro"""
